index,round,homeTeam,awayTeam,xg,goal,minute,goalDifference,player,playerID,position,rating,team,eloTeam,keeper,keeperID,keeperRating,opponent,eloOpponent,isHome,x,y,distance,angle,situation,bodyPart
0,1,Almería,Rayo Vallecano,0.075842306017876,0,4,0,Randy Nteka,932764,M,69,Rayo Vallecano,1623,Diego Mariño,69379,70,Almería,1619,False,7,45,8,35,assisted,head
0,1,Almería,Rayo Vallecano,0.1714396327734,0,10,0,Isi Palazón,899982,M,78,Rayo Vallecano,1623,Diego Mariño,69379,70,Almería,1619,False,22,39,22,2,free-kick,strong-foot
0,1,Almería,Rayo Vallecano,0.047151099890471,0,12,0,Adrián Embarba,346516,M,74,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,15,46,16,21,assisted,strong-foot
0,1,Almería,Rayo Vallecano,0.7884,1,20,0,Isi Palazón,899982,M,78,Rayo Vallecano,1623,Diego Mariño,69379,70,Almería,1619,False,13,40,13,0,penalty,strong-foot
0,1,Almería,Rayo Vallecano,0.014071159996092,0,25,-1,Lucas Robertone,848926,M,75,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,34,47,34,11,regular,strong-foot
0,1,Almería,Rayo Vallecano,0.7884,1,28,1,Randy Nteka,932764,M,69,Rayo Vallecano,1623,Diego Mariño,69379,70,Almería,1619,False,13,40,13,0,penalty,strong-foot
0,1,Almería,Rayo Vallecano,0.40909039974213,0,30,-2,Iddrisu Baba,914014,M,63,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,5,42,5,21,corner,head
0,1,Almería,Rayo Vallecano,0.42627528309822,0,34,-2,Luis Javier Suárez,914213,F,76,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,10,30,14,45,assisted,weak-foot
0,1,Almería,Rayo Vallecano,0.011234678328037,0,37,-2,Iddrisu Baba,914014,M,63,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,37,46,37,9,assisted,strong-foot
0,1,Almería,Rayo Vallecano,0.09430917352438,0,39,-2,Luis Javier Suárez,914213,F,76,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,19,42,19,6,assisted,weak-foot
0,1,Almería,Rayo Vallecano,0.046421226114035,0,45,2,Unai López,588566,M,69,Rayo Vallecano,1623,Diego Mariño,69379,70,Almería,1619,False,24,52,26,26,regular,strong-foot
0,1,Almería,Rayo Vallecano,0.052003312855959,0,45,2,Unai López,588566,M,69,Rayo Vallecano,1623,Diego Mariño,69379,70,Almería,1619,False,15,51,18,36,assisted,strong-foot
0,1,Almería,Rayo Vallecano,0.031065832823515,0,45,-2,Lázaro,1002556,F,41,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,8,56,17,63,regular,weak-foot
0,1,Almería,Rayo Vallecano,0.052211266011,0,45,2,Óscar Trejo,21949,M,75,Rayo Vallecano,1623,Diego Mariño,69379,70,Almería,1619,False,15,56,21,46,throw-in-set-piece,strong-foot
0,1,Almería,Rayo Vallecano,0.036675225943327,0,53,-2,Srđan Babić,280815,D,40,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,12,35,13,22,corner,head
0,1,Almería,Rayo Vallecano,0.036042999476194,0,54,-2,Adrián Embarba,346516,M,74,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,27,36,27,8,assisted,strong-foot
0,1,Almería,Rayo Vallecano,0.017043806612492,0,58,-2,Largie Ramazani,909966,M,66,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,28,54,31,26,assisted,weak-foot
0,1,Almería,Rayo Vallecano,0.032437298446894,0,59,-2,Largie Ramazani,909966,M,66,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,6,57,18,70,assisted,strong-foot
0,1,Almería,Rayo Vallecano,0.01274485886097,0,60,-2,Sergio Arribas,997203,M,71,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,30,60,36,33,assisted,strong-foot
0,1,Almería,Rayo Vallecano,0.035715892910957,0,62,-2,Adrián Embarba,346516,M,74,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,23,37,23,7,corner,strong-foot
0,1,Almería,Rayo Vallecano,0.032613016664982,0,69,-2,Sergio Arribas,997203,M,71,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,18,48,19,23,assisted,strong-foot
0,1,Almería,Rayo Vallecano,0.019345991313457,0,71,2,Isi Palazón,899982,M,78,Rayo Vallecano,1623,Diego Mariño,69379,70,Almería,1619,False,22,54,26,32,regular,strong-foot
0,1,Almería,Rayo Vallecano,0.030586402863264,0,74,-2,Sergio Arribas,997203,M,71,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,15,38,15,7,assisted,head
0,1,Almería,Rayo Vallecano,0.04080867767334,0,79,-2,Sergio Akieme,827942,D,41,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,16,26,21,41,assisted,weak-foot
0,1,Almería,Rayo Vallecano,0.016015669330955,0,80,-2,Dion Lopy,982327,M,60,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,34,40,34,0,assisted,strong-foot
0,1,Almería,Rayo Vallecano,0.03509858995676,0,81,2,Randy Nteka,932764,M,69,Rayo Vallecano,1623,Diego Mariño,69379,70,Almería,1619,False,23,37,23,7,assisted,strong-foot
0,1,Almería,Rayo Vallecano,0.038837268948555,0,82,2,Alfonso Espino,542634,D,61,Rayo Vallecano,1623,Diego Mariño,69379,70,Almería,1619,False,15,20,25,53,assisted,weak-foot
0,1,Almería,Rayo Vallecano,0.01993490755558,0,85,-2,Luis Javier Suárez,914213,F,76,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,16,23,23,46,assisted,strong-foot
0,1,Almería,Rayo Vallecano,0.045509357005358,0,90,-2,Luis Javier Suárez,914213,F,76,Almería,1619,Stole Dimitrievski,97951,79,Rayo Vallecano,1623,True,10,46,11,30,assisted,head
1,1,Sevilla,Valencia,0.068200848996639,0,3,0,José Luis Gayà,227922,D,60,Valencia,1661,Bono,360938,85,Sevilla,1755,False,22,54,26,32,free-kick,strong-foot
1,1,Sevilla,Valencia,0.02879149839282,0,9,0,Marcos Acuña,578560,D,73,Sevilla,1755,Giorgi Mamardashvili,930997,80,Valencia,1661,True,25,30,26,21,corner,strong-foot
1,1,Sevilla,Valencia,0.055902801454067,0,11,0,Diego López,998950,M,66,Valencia,1661,Bono,360938,85,Sevilla,1755,False,12,22,21,56,assisted,weak-foot
1,1,Sevilla,Valencia,0.076126590371132,0,23,0,Youssef En-Nesyri,846470,F,81,Sevilla,1755,Giorgi Mamardashvili,930997,80,Valencia,1661,True,11,36,11,19,assisted,head
1,1,Sevilla,Valencia,0.091126143932343,0,34,0,Diego López,998950,M,66,Valencia,1661,Bono,360938,85,Sevilla,1755,False,5,47,8,54,assisted,strong-foot
1,1,Sevilla,Valencia,0.040373906493187,0,37,0,Lucas Ocampos,155702,M,80,Sevilla,1755,Giorgi Mamardashvili,930997,80,Valencia,1661,True,18,52,21,33,assisted,weak-foot
1,1,Sevilla,Valencia,0.020901031792164,0,41,0,Hugo Duro,909119,F,73,Valencia,1661,Bono,360938,85,Sevilla,1755,False,5,50,11,63,corner,head
1,1,Sevilla,Valencia,0.01659326441586,0,48,0,Youssef En-Nesyri,846470,F,81,Sevilla,1755,Giorgi Mamardashvili,930997,80,Valencia,1661,True,17,40,17,0,assisted,head
1,1,Sevilla,Valencia,0.10383177548647,0,51,0,Youssef En-Nesyri,846470,F,81,Sevilla,1755,Giorgi Mamardashvili,930997,80,Valencia,1661,True,10,37,10,16,assisted,strong-foot
1,1,Sevilla,Valencia,0.020171502605081,0,56,0,Pepelu,826948,M,62,Valencia,1661,Bono,360938,85,Sevilla,1755,False,27,49,28,18,regular,strong-foot
1,1,Sevilla,Valencia,0.17315897345543,0,58,0,Hugo Duro,909119,F,73,Valencia,1661,Bono,360938,85,Sevilla,1755,False,5,25,15,71,fast-break,strong-foot
1,1,Sevilla,Valencia,0.29342120885849,1,60,0,Mouctar Diakhaby,797306,D,37,Valencia,1661,Bono,360938,85,Sevilla,1755,False,15,41,15,3,assisted,weak-foot
1,1,Sevilla,Valencia,0.12835241854191,0,67,1,Hugo Duro,909119,F,73,Valencia,1661,Bono,360938,85,Sevilla,1755,False,11,38,11,10,assisted,weak-foot
1,1,Sevilla,Valencia,0.38421425223351,1,69,-1,Youssef En-Nesyri,846470,F,81,Sevilla,1755,Giorgi Mamardashvili,930997,80,Valencia,1661,True,8,38,8,14,assisted,other
1,1,Sevilla,Valencia,0.025896862149239,0,75,0,Marcos Acuña,578560,D,73,Sevilla,1755,Giorgi Mamardashvili,930997,80,Valencia,1661,True,27,22,32,33,assisted,weak-foot
1,1,Sevilla,Valencia,0.020558897405863,0,84,0,Pepelu,826948,M,62,Valencia,1661,Bono,360938,85,Sevilla,1755,False,34,40,34,0,assisted,strong-foot
1,1,Sevilla,Valencia,0.033110164105892,0,86,0,Ivan Rakitić,7635,M,79,Sevilla,1755,Giorgi Mamardashvili,930997,80,Valencia,1661,True,31,29,32,19,assisted,strong-foot
1,1,Sevilla,Valencia,0.25216150283813,1,88,0,Javier Guerra,1122610,M,54,Valencia,1661,Bono,360938,85,Sevilla,1755,False,14,34,15,23,assisted,strong-foot
1,1,Sevilla,Valencia,0.013987603597343,0,90,-1,Suso,96370,M,75,Sevilla,1755,Giorgi Mamardashvili,930997,80,Valencia,1661,True,31,55,34,25,assisted,strong-foot
2,1,Athletic Club,Real Madrid,0.0042444220744073,0,14,0,Federico Valverde,831808,M,79,Real Madrid,1913,Unai Simón,797291,83,Athletic Club,1689,False,31,25,34,25,corner,strong-foot
2,1,Athletic Club,Real Madrid,0.035221491008997,0,24,0,David Alaba,66492,D,71,Real Madrid,1913,Unai Simón,797291,83,Athletic Club,1689,False,27,12,38,46,free-kick,strong-foot
2,1,Athletic Club,Real Madrid,0.066034883260727,1,28,0,Rodrygo,910536,F,79,Real Madrid,1913,Unai Simón,797291,83,Athletic Club,1689,False,10,54,17,54,assisted,strong-foot
2,1,Athletic Club,Real Madrid,0.097947984933853,0,34,1,David Alaba,66492,D,71,Real Madrid,1913,Unai Simón,797291,83,Athletic Club,1689,False,3,47,7,66,corner,head
2,1,Athletic Club,Real Madrid,0.069707602262497,0,34,1,David Alaba,66492,D,71,Real Madrid,1913,Unai Simón,797291,83,Athletic Club,1689,False,4,48,8,63,corner,strong-foot
2,1,Athletic Club,Real Madrid,0.098302580416203,0,35,1,Vinícius Júnior,868812,F,78,Real Madrid,1913,Unai Simón,797291,83,Athletic Club,1689,False,12,28,16,45,assisted,strong-foot
