index,round,homeTeam,awayTeam,xg,goal,minute,goalDifference,player,playerID,position,rating,team,eloTeam,keeper,keeperID,keeperRating,opponent,eloOpponent,isHome,x,y,distance,angle,situation,bodyPart
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.032085131853819,0,4,0,Julian Weigl,237068,M,63,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,29,46,29,11,regular,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.023473234847188,0,8,0,Florian Wirtz,1019322,F,78,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,32,41,32,1,corner,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.03447488322854,1,12,0,Granit Xhaka,117777,M,73,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,32,37,32,5,fast-break,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.1390239149332,0,15,-1,Rocco Reitz,1048650,M,67,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,3,48,8,69,regular,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.10076398402452,0,18,1,Victor Okoh Boniface,978521,F,82,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,9,28,15,53,fast-break,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.016103260219097,0,20,1,Jonathan Tah,227672,D,38,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,11,33,13,32,corner,head
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.032731372863054,0,21,-1,Tim Kleindienst,228981,F,78,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,12,58,21,56,assisted,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.038102593272924,0,23,1,Edmond Tapsoba,883262,D,53,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,30,45,30,9,assisted,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.092372268438339,0,30,-1,Tim Kleindienst,228981,F,78,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,10,39,10,5,set-piece,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.034046266227961,0,30,-1,Rocco Reitz,1048650,M,67,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,27,35,27,10,set-piece,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.031772628426552,0,34,-1,Franck Honorat,280453,M,77,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,14,26,19,45,set-piece,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.030409771949053,0,36,-1,Tim Kleindienst,228981,F,78,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,20,40,20,0,set-piece,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.038749188184738,0,37,-1,Luca Netz,979144,D,46,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,19,30,21,27,corner,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.1218593120575,0,38,1,Alejandro Grimaldo,177177,M,72,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,11,44,11,19,regular,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.14107087254524,1,38,1,Florian Wirtz,1019322,F,78,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,10,48,12,38,regular,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.13742145895958,0,42,-2,Rocco Reitz,1048650,M,67,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,13,34,14,24,set-piece,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.081904888153076,0,45,2,Victor Okoh Boniface,978521,F,82,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,10,26,17,54,regular,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.13680879771709,0,55,2,Jonas Hofmann,142390,F,78,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,17,34,18,19,assisted,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.31682148575783,0,57,2,Jeremie Frimpong,970361,M,60,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,8,51,13,53,assisted,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.2159707993269,0,59,-2,Nico Elvedi,282229,D,37,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,7,40,7,0,set-piece,head
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.6230805516243,1,59,-2,Nico Elvedi,282229,D,37,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,4,38,4,26,set-piece,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.088043510913849,0,66,1,Martin Terrier,846445,F,80,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,22,41,22,2,assisted,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.044472262263298,0,66,1,Victor Okoh Boniface,978521,F,82,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,22,35,22,12,assisted,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.059967644512653,0,68,1,Victor Okoh Boniface,978521,F,82,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,15,32,17,28,assisted,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.023594895377755,0,71,1,Granit Xhaka,117777,M,73,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,32,41,32,1,assisted,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.032283496111631,0,74,1,Martin Terrier,846445,F,80,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,19,55,24,38,assisted,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.036964606493711,0,74,1,Jonathan Tah,227672,D,38,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,12,41,12,4,corner,head
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.059700474143028,0,78,1,Victor Okoh Boniface,978521,F,82,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,9,26,16,57,assisted,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.074888832867146,0,80,1,Alejandro Grimaldo,177177,M,72,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,28,36,28,8,free-kick,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.028433917090297,0,81,1,Robert Andrich,168903,M,77,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,25,34,25,13,set-piece,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.087034396827221,0,81,1,Jonathan Tah,227672,D,38,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,14,35,14,19,set-piece,strong-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.11687751859426,0,82,-1,Franck Honorat,280453,M,77,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,17,39,17,3,assisted,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.095325529575348,0,83,1,Amine Adli,991478,F,75,Bayer 04 Leverkusen,1925,Jonas Omlin,571622,79,Borussia M'gladbach,1652,False,11,52,16,47,assisted,weak-foot
0,1,Borussia M'gladbach,Bayer 04 Leverkusen,0.17379724979401,1,85,-1,Tim Kleindienst,228981,F,78,Borussia M'gladbach,1652,Lukáš Hrádecký,15219,84,Bayer 04 Leverkusen,1925,True,8,42,8,14,assisted,strong-foot
